artist.hotttnesss,artist.name,duration,location,release.name,song.hotttnesss,tempo,terms,title,year
0.415441656,ARRESTED DEVELOPMENT,338.96444,"Atlanta, GA",Strong,0.511424326,97.955,hip hop,Greener,0
0.418736205,Mikey General,220.73424,Jamaica,Stronger Rastaman,,87.858,dancehall,I'm Wondering,0
0.319905354,Grace Gale,247.71873,"Denver, CO",Stronger_ Faster_ Science,0.265861049,155.173,alternative metal,La Matanza,2008
0.429547122,Dickies,216.94649,Not available,Stukas Over Disneyland,0.531722098,94,peace punk,Pretty Please Me,0
0.344405445,MDO,211.74812,Not available,Subir Al Cielo,0.494489518,216.196,teen pop,Tonight_ Te AmarA(c),0
0.549204384,Sex Pistols,189.17832,Not available,Submission,0.313562114,152.899,punk,Chatterbox,2004
0.343275661,Aberdeen,266.70975,"Poza Rica, MX",Suburban,,90.908,twee pop,Beyond the Light,0
0.387181942,John Brown,107.49342,North Carolina,Suburban Empire,0,108.176,hard trance,She's On That Revivalism,0
0.505012392,He Is Legend,207.12444,"Wilmington, NC",Suck Out The Poison,,97.969,southern rock,Stampede,2006
0.412110495,Marcus Miller,280.13669,"Brooklyn, NY",Suddenly,0.503381236,125.147,jazz funk,Let Me Show You [I Just Want To Make You Smile],1983
0.306242264,SUE THOMPSON,124.86485,"Nevada, MO",Sue Thompson - Her Very Best,0.495293621,137.522,pop rock,James (Hold The Ladder Steady),1985
0,Angela Lashley,196.17914,Tennessee,Suffer The Martyrs,,97.79,patriotic,Too Far From The Tree,0
0.378644569,Unkle Bob,252.18567,Glasgow ,Sugar and Spite,0.482804276,124.094,psychedelic rock,What Do I Know,2006
0.26957132,Billy Butler,180.32281,"Philadelphia, PA",Sugar Candy Lady,,124.335,jazz funk,She's Got Me Singing [Bonus Track],0
0.380917171,Geiom Ft. Marita,291.26485,Not available,Sugar Coated Lover,,140.989,dubstep,Sugar Coated Lover,0
0.341512969,Sam Baker,167.10485,"Austin, TX",Sugar Man,,95.882,funk,Just A Glance Away,0
0.341512969,Sam Baker,141.84444,"Austin, TX",Sugar Man,0,145.525,funk,I Can't Break Away,0
0.341512969,Sam Baker,144.74404,"Austin, TX",Sugar Man,0,111.852,funk,I Can't Stand It,2005
0.386289651,Sugar Minott,290.35057,"Kingston, Jamaica",Sugar Minott at Studio One,0.379523324,158.051,roots reggae,Try Love,1977
0.384327716,GG Allin,121.70404,"Lancaster, NH",Suicide Sessions / Anti-Social Personality Disorder: Live,0.38293509,74.82,shock rock,I Live to Be Hated,0
0.542502096,Shelby Lynne,290.97751,"Quantico, VA",Suit Yourself,0.392008772,121.773,country rock,Old Times Sake,2005
0.472281211,Keb' Mo',190.56281,"Los Angeles, CA",Suitcase,,89.966,blues,Still There For Me,2006
0.357333371,Birds of Prey,162.48118,Not available,Sulfur and Semen,0.334706549,117.463,sludge metal,To My Victim's Families,0
0.442968189,Noemi,226.37669,Not available,Sulla Mia Pelle Special Edition,0.611214623,144.052,musica,Per Colpa Tua,2010
0.328236584,The Grip Weeds,314.14812,New Brunswick NJ,Summer of a Thousand Years,0,130.459,glam rock,Changed,0
0.328236584,The Grip Weeds,206.18404,New Brunswick NJ,Summer of a Thousand Years,,128.399,glam rock,Melancholia,0
0.349314408,Leonid Rudenko,395.28444,Not available,Summerfish,,127.981,chill-out,Summerfish,2006
0.547609033,Fleet Foxes,281.18159,"PHILADELPHIA, Pennsylvania",Sun Giant,,196.022,grunge,English House,2008
0.349476327,Busdriver,223.68608,Not available,Sun Shower,,130.129,alternative hip hop,Sun Shower (Single Version),2007
0.349476327,Busdriver,316.21179,Not available,Sun Shower,0,129.993,alternative hip hop,Sun Shower - Cadence Weapon Remix (Cd),2007
0.387561697,The Monroes,219.61098,Not available,Sunday People,0,132.369,new romantic,Arabian Night,1983
0.390711327,Junior M. A. F. I. A.,258.37669,"NEW YORK, New York",Sunset Park - Original Motion Picture Soundtrack,,129.58,hip hop,We Don't Need It (Amended Album Version),0
0.332737198,Liquid Gang,226.0371,Not available,Sunshine,0.262308997,143.963,nu metal,Drama  (LP Version),0
0.332737198,Liquid Gang,197.98159,Not available,Sunshine,,115.861,nu metal,I Applaud You  (LP Version),0
0.325304674,Dave Valentin,277.21098,"Chelmsford, England",Sunshower,0.215080319,82.763,latin jazz,Sunshower,1999
0.419776645,M.A. Numminen,168.51546,Not available,Suosituimmat Lastenlaulut,0.520676485,134.972,german pop,KOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-,1998
0.379436972,Hank Locklin,143.35955,"McLellan, FL",Super Box Of Country - 35 Country Classics From the 50's_ 60's_ 70's And 80's,0.690290538,122.798,honky tonk,Send Me The Pillow You Dream On,1960
0.393369406,Etienne de CrA(c)cyA ,215.84934,Not available,Super Discount,0.425124658,115.862,deep house,DA(c)stockage massif (with Alex Gopher),0
0.207675838,Simon Harris,184.47628,Not available,Super DJ Breaks,,105.948,hip house,Sample Track 14,0
0.389341752,Charley Pride,163.52608,"Sledge, MS",Super Hits,0.558094763,100.893,honky tonk,Let The Chips Fall,0
0.389341752,Charley Pride,188.02893,"Sledge, MS",Super Hits,,98.824,honky tonk,(I'm So) Afraid Of Losing You Again,1970
0.364367567,Lisa Lisa & Cult Jam,302.75873,Not available,Super Hits,0.408110884,107.778,freestyle,Something 'Bout Love,1997
0.228751049,Lisa Lisa & Cult Jam (featuring Full Force),285.12608,Not available,Super Hits,,107.944,freestyle,U Never Nu How Good U Had It,1989
0.431882756,Mindy McCready,192.62649,"Fort Meyers, FL",Super Hits,0.729612115,165.763,female vocalist,Guys Do It All The Time,1996
0.343281882,T.G. Sheppard,228.85832,"Humboldt, TN",Super Hits,0.369653435,118.198,country rock,Finally (Album Version),0
0.375494484,El Gran Silencio,249.25995,Not available,Super Riddim Internacional Volumen 1,0.319565987,115.005,cumbia,Recordar Es Vivir,0
0.375494484,El Gran Silencio,300.09424,Not available,Super Riddim Internacional Volumen 1,0.253834736,143.947,cumbia,Ayer,0
0.495306693,Curtis Mayfield,188.21179,"Chicago, IL",Superfly:  Deluxe 25th Anniversary Edition,0.541551998,119.811,chicago soul,Superfly (Single Mix Version),0
0.422705641,Clp,266.39628,Not available,Superinstrumental,,114.041,breakcore,Insatiable (Instrumental Version),0
0.426513687,John Ottman,205.92281,Not available,Superman Returns Music From The Motion Picture [Digital Version],0.623479902,61.587,acid jazz,The People You Care For,2006
0.750426551,Muse,209.34485,UK,Supermassive Black Hole,0.760347781,120.01,art rock,Supermassive Black Hole (Album Version),0
0.372307464,Novaspace,231.54893,"Berlin, Germany",Supernova,0.266955186,185.97,trance,Guardian Angel,2002
0.370679834,Los Amigos Invisibles,420.62322,Venezuela,Superpop Venezuela,0.463489662,200.039,funk rock,San Agustin,0
0.443098947,Milk Inc.,239.82975,Not available,Supersized,0.392008772,140.972,dance pop,No Angel (radio/album),2006
0.443098947,Milk Inc.,206.75873,Not available,Supersized,0.430160637,130.008,dance pop,Breakin',2006
0.553393663,Oasis,324.80608,"Manchester, England",Supersonic,,100.146,british pop,Columbia,0
0.554633231,Lupe Fiasco feat. GemStones and Graham Burris,211.69587,"Chicago, IL",Superstar,,88.096,hip hop,Dumb It Down (Live From Chicago),2007
0.255941316,Curtis,456.51546,Not available,Superstar Dog,,127.874,breakbeat,Superstar Dog,1999
0.546383748,Hatebreed,136.95955,"New Haven, CT",Supremacy,0,85.771,hardcore punk,As Diehard As They Come (Album Version),2006
0.546383748,Hatebreed,209.05751,"New Haven, CT",Supremacy,0.259231545,110.016,hardcore punk,Destroy Everything (Album Version),2006
0.352459616,Annie Blanchard,260.80608,Not available,Sur l'autre rive,0.224490518,101.868,pop folk,Sur L'autre rive,2007
0.352459616,Annie Blanchard,252.44689,Not available,Sur l'autre rive,0,113.287,pop folk,La vA(c)ritA(c),2007
0.354725755,Bizarre Inc,420.10077,"Stafford, England",Surprise,,139.91,breakbeat,Miracle,1996
0,Barbara Lusch,197.72036,Oregon,Surprisingly Good for You,0.253834736,120.138,jazz,Why Don't You Do Right,0
0,Barbara Lusch,203.65016,Oregon,Surprisingly Good for You,0,100.278,jazz,Sentimental Journey,0
0.598458501,Nine Inch Nails,256.83546,"Cleveland, OH",Survivalism,,86.624,industrial metal,Survivalism,2007
0.383849058,Leo Dan,148.53179,"Atamisqui, Argentina",Sus Grandes Axitos,,171.91,brutal death metal,Con un poquitito de suerte,0
0.360445766,Mikey Dread,289.64526,Jamaica,SWALK,0.379523324,137.746,roots reggae,Problems,0
0.34866477,Leslie Mendelson,206.52363,NY - New York City,Swan Feathers,0.621568232,106.499,folk-pop,Turn It Over (Album Version),2009
0.27366797,C-Side & Petit Mal,212.47955,Nashua USA,Swarm Warnings,,135.087,country rock,Mudhump,0
0.333649141,Pentangle,159.68608,Not available,Sweet Child,,121.884,british invasion,Hole In The Coal,0
0.379651219,Don Gibson,184.68526,"Shelby, North Carolina",Sweet Dreams,0.436696165,87.806,country rock,Release Me,1960
0.414404495,Love and Rockets,311.19628,Not available,Sweet F.A.,,97.036,dance rock,Sweet Lover Hangover,1996
0.384763788,Lonnie Brooks,156.21179,"Dubuisson, LA",Sweet Home Chicago (Paris 1975) (Blues Reference),,138.386,blues-rock,Mama Talk To Your Daughter (take 2),0
0.384763788,Lonnie Brooks,351.73832,"Dubuisson, LA",Sweet Home Chicago (Paris 1975) (Blues Reference),0.464335377,124.471,blues-rock,Two Guitars Shuffle (take 1),0
0.360170271,Blind Boy Fuller,162.29832,"Wadesboro, NC",Sweet Honey Hole,,172.703,country blues,Big Leg Woman Gets My Pay,1991
0.312213437,Dobby Dobson,193.56689,Florida,Sweet Love Vol.5,0.243904668,163.957,rock steady,A True Friend,0
0.383677983,Fiona,228.10077,"New York, NY",Sweet Love Vol.5,0.236673252,66.201,chinese music,As We Lay,0
0.326008873,Singing Melody,221.12608,Not available,Sweet Love Vol.5,,166.72,dancehall,All They Want,0
0.278865041,The Chico Hamilton Quintet,140.19873,Not available,Sweet Smell Of Success,0,65.019,soul jazz,Night Beat,0
0.344972456,Marvin Hamlisch;John Lithgow;Jeffrey Huard,99.70893,"New York, NY",Sweet Smell of Success (Original Broadway Cast Recording),,118.566,show tunes,At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),0
0.310731085,Ned Miller,131.83955,"Raines, UT",Sweet Sounds of Country Vol. 1,,99.334,country rock,From a Jack To a King,1963
0.398349517,THE CHIFFONS,156.36853,"New York, NY [The Bronx]",Sweet Talkin' Girls: The Best Of The Chiffons,0.266955186,113.431,doo-wop,When Summer's Through,1963
0.398349517,THE CHIFFONS,143.882,"New York, NY [The Bronx]",Sweet Talkin' Girls: The Best Of The Chiffons,0.377531645,88.675,doo-wop,The Heavenly Place,0
0.401144742,Blind Willie Johnson,187.14077,"Marlin, TX",Sweeter As the Years Go By,,97.761,texas blues,Church_ I'm Fully Saved Today,1991
0.508558253,Sweet,318.9024,"London, England",Sweetlife,,84.103,glam rock,Airheads,0
0.508558253,Sweet,265.97832,"London, England",Sweetlife,0.215080319,150.116,glam rock,Do It All Over Again,0
0.508558253,Sweet,295.36608,"London, England",Sweetlife,0,120.18,glam rock,Neon Psychedelia,0
0.379761784,Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley,217.73016,Not available,Swing - Original Broadway Cast Recording,,194.039,vocal jazz,Stompin' at the Savoy,0
0.325845945,Bill Perkins,341.75955,"San Francisco, CA",Swing Spring,0,120.731,latin jazz,Swing Spring,0
0.430300279,Utopia,248.71138,ITALY,Swing To The Right,0,150.209,new beat,The Up,0
0.283367108,Hi-Fi Companions,464.5873,Not available,Swingers In Paradise,0.223238283,130.005,future jazz,Amoria,2003
0.562881125,Soilwork,258.16771,"Helsingborg, Sweden",Sworn To A Great Divide,,113.957,death metal,As The Sleeper Awakes,2007
0.274631117,Sylvester Weaver,182.77832,"Louisville, KY",Sylvester Weaver Vol. 2 (1927),,88.887,country blues,Alligator Blues,0
0.399042081,Gabriel Yared,229.98159,"Beirut, Lebanon",Sylvia,0.313562114,111.577,latin jazz,Devon,2003
0.430897609,Information Society,233.42975,"Minneapolis, MN",Synthesizer,0.427446572,220.031,freestyle,More to This,2007
0.609262136,System of a Down,160.49587,"Los Angeles, CA",System Of A Down,0.849873124,196.201,alternative metal,War?,1996
0.514206403,Gyptian,253.70077,Not available,System's Riddim,0,186.285,reggae,Lonely,0
0.341259312,T Lavitz,46.00118,Not available,T Lavitz And The Bad Habitz,0.237380991,118.183,jazz,Times Square,0
0.872838921,T.I.,266.84036,"Atlanta, GA",T.I. VS T.I.P.,0.614747884,87.525,gangster rap,Respect This Hustle (Explicit Album Version),0
0.37045613,Leaders Of The New School,263.88853,"Uniondale, NY",T.I.M.E.,0,97.292,hip hop,The End Is Near (LP Version),1993
0.37880713,Leaders Of The New School,84.74077,"Uniondale, NY",T.I.M.E.,0,101.87,hip hop,Zearocks (LP Version),1993
0.534429714,G-Unit,254.09261,ABD,T.O.S. (Terminate On Sight),0.221756119,93.988,rap,Money Make The World Go Around,0
0.534429714,G-Unit,274.78159,ABD,T.O.S. (Terminate On Sight),0.22847373,92.998,rap,I Don't Want To Talk About It,0
0.346672644,Ebba Forsberg,367.80363,SWEDEN,Ta Min Vals/Sjunger Leonard Cohen,0.265861049,47.754,roots rock,Ta Min Vals (Take This Waltz),0
0,Dakis,186.87955,Not available,Ta Oriaotera Mou Tragoudia,,137.289,greek,Min Xechnas (Forse),0
0.417593317,Christos Dantis,251.08853,Not available,Ta Yousoufakia,,131.404,pop rock,Pai Keros,0
0.57266469,Ruben Cossani,10.68363,"London, England",TA$?gliche Landschaft,,68.798,indie rock,Piroschka,0
0.429353515,The Fabulous Thunderbirds,342.20363,"Austin, TX",Tacos Deluxe,,92.742,blues-rock,I Can't Quit You Baby (Live) [Never Released],2003
0.429149837,Juice Leskinen,271.77751,Not available,Taivaan kappaleita,0.266955186,107.769,german pop,HalintamyymA$?lA$?n aamutoimet,0
0.507781667,Natalie Cole,185.7824,"Los Angeles, CA",Take A Look,,88.489,vocal jazz,Take A Look  (LP Version),0
0.542289933,B.B.King,167.49669,"Memphis, Tennessee",Take A Swing With Me,,105.552,blues-rock,Please Love Me,1956
0.509243099,Seventh Day Slumber,265.82159,Not available,Take Everything,0.635630038,118.62,christian rock,Famous One,2009
0.509243099,Seventh Day Slumber,287.73832,Not available,Take Everything (The Acoustic Sessions),0.516500632,150.089,christian rock,Lead Me To The Cross (Acoustic),0
0.514513277,Quincy Jones,196.04853,"Chicago, IL",Take Five,,72.117,bossa nova,Stormy Weather,1988
0.285523231,Beatnuts,257.54077,Not available,TAKE IT OR SQUEEZE IT,,92.115,grime,No Escapin' This,0
0.563362694,Michael McDonald,296.202,"St. Louis, MO",Take It To Heart,,109.731,ballad,Love Can Break Your Heart (LP Version),0
0.563362694,Michael McDonald,267.83302,"St. Louis, MO",Take It To Heart,,170.192,ballad,Tear It Up (LP Version),0
0,Will To Will,508.65587,Not available,Take Me To Paradise,,129.818,turnablism,Take Me To Paradise (Nicky Scanni's Garage Mix),0
0.309471988,Marilyn Scott,245.62893,"Alta Dena, CA",Take Me With You,0,110.226,vocal jazz,Take Me With You,1995
0.282286406,Jazz Gillum,185.67791,"Indianola, MS",Take One More Chance With Me,,101.41,chicago blues,Me And My Buddy,0
0.583732613,Amy Winehouse,256.10404,London,Take The Box,,91.198,vocal jazz,Stronger Than Me,2003
0.356835221,Ill Harmonics,59.03628,Not available,Take Two,,180.415,hip hop,Profound Sound (Take Two Album Version),0
0.663686476,CA(c)line Dion,224.20853,"Charlemagne, Quebec, Canada",Taking Chances,0.443291312,77.977,soft rock,The Reason I Go On,2007
0.576902281,Dixie Chicks,351.84281,"Austin, TX",Taking The Long Way,0.865831829,109.74,bluegrass,Lullaby,2006
0.409464909,Maysa,150.25587,Not available,Talento,,137.673,brazilian pop music,Bloco Da Solidao (1996 Digital Remaster),0
0.409464909,Maysa,167.67955,Not available,Talento,,87.294,brazilian pop music,Eu E A Brisa (2000 Digital Remaster),0
0.562506672,Daddy Yankee,239.882,Puerto Rico,Talento De Barrio,0.774816244,195.985,reggaeton,Llamado De Emergencia,2008
0.590449277,Funeral For A Friend,261.14567,Wales,Tales Don't Tell Themselves,0.496175336,105.324,post-hardcore,Crash And Burn [Home Demo],2007
0.593473085,Funeral For A Friend,228.64934,Wales,Tales Don't Tell Themselves,,90.098,post-hardcore,All Hands On Deck part 2: Open Water [Album Version],2007
0.383140731,Commander Cody And His Lost Planet Airmen,161.88036,Not available,Tales From The Ozone,0,166.531,country rock,Cajun Baby (LP Version),1975
0.37425994,Prozak,173.24363,London,Tales From The Sick,0.606816327,88.835,rap,Go To Hell,0
0.37425994,Prozak,207.85587,London,Tales From The Sick,0.468997788,113.534,rap,Why??? featuring TECH N9NE & Twista,0
0.37425994,Prozak,195.42159,London,Tales From The Sick,0.549998637,200.004,rap,Its Too Late Now,0
0.553566172,Amorphis,225.41016,Not available,Tales From The Thousand Lakes,0.786169126,130.677,progressive metal,Into Hiding,1994
0.400237198,ZombieSuckers,62.95465,Not available,Tales From The Undead,,42.58,horror punk,The Nightmare Begins,2010
0.208578174,Count Ossie,234.9971,Not available,Tales Of Mozambique,0.335920479,137.714,roots reggae,No Night In Zion - Original,1994
0.141419249,FSTZ,280.58077,Not available,Tales of the I-Them,,140.007,dubstep,Facemelt,0
0.350349277,Frank Marino & Mahogany Rush,336.79628,Not available,Tales Of The Unexpected,,139.499,blues-rock,Down_ Down_ Down,0
0.337507289,White Heart,298.84036,Not available,Tales Of Wonder,0.265861049,113.277,ccm,Where The Thunder Roars (Tales Of Wonder Album Version),0
0.643072293,Jack Johnson and Friends / Matt Costa,136.30649,"Galveston, TX",Talk Of The Town,,150.519,rock,Fall Line,2003
0.382980603,Joey McIntyre,173.322,"Needham, MA",Talk To Me,0.55089084,202.693,teen pop,All The Way,0
0.383877494,Robben Ford,203.98975,"Ukiah, CA",Talk To Your Daughter,0.47212112,154.322,blues-rock,I Got Over It (Album Version),1988
0.383877494,Robben Ford,278.96118,"Ukiah, CA",Talk To Your Daughter,0.518759898,91.247,blues-rock,Ain't Got Nothin' But The Blues (Album Version),1988
0.383877494,Robben Ford,250.53995,"Ukiah, CA",Talk To Your Daughter,0.557187768,137.23,blues-rock,Talk To Your Daughter (Album Version),1988
0.347547581,Luiz Bonfa,151.09179,"Rio de Janeiro, Brazil",Talkin Latin Vol.13 : Brazil sounds,,130.272,samba,Olhos Ciganos,0
0,Oliver Lake Quintet,419.76118,Not available,Talkin' Stick,0,131.611,free jazz,Only If You Live There,0
0.830356766,Chris Brown,99.3171,"Fairfax, California",Talking Drum,,204.064,r&b,Talking Drum (Isea '95),0
0.379222861,Joe Rogan,179.51302,"Newark, NJ",Talking Monkeys In Space,0.355285536,134.112,comedy,Telepathy/Ted Haggard Got Cured of the Gay,2010
0.265094449,Lloyd Spiegel,188.70812,Not available,Tall Stories,,113.397,blues,The Storm,0
0.516963731,George Lopez,345.23383,"ORANGE, California",Tall_ Dark & Chicano,,75.467,california,Only For The Young,2009
0.516963731,George Lopez,330.16118,"ORANGE, California",Tall_ Dark & Chicano,,86.353,california,Vibrators,2009
0.409196036,Tammy Wynette,84.16608,"Itawamba County, MS",Tammy Wynette - Live at the Rodeo!,,155.05,honky tonk,Welcome To My World (Live),0
0.354602926,Tampa Red,169.97832,"Smithville, GA",Tampa Red Vol. 10 1938-1939,,93.443,east coast blues,If I Had Known,0
0.354602926,Tampa Red,181.08036,"Smithville, GA",Tampa Red Vol. 15 1951-1953,,72.177,east coast blues,Baby Please Don't,0
0.354602926,Tampa Red,178.25914,"Smithville, GA",Tampa Red Vol. 5 (1931 - 1934),,109.961,east coast blues,No Matter How She Done It,0
0.341904574,Laurindo Almeida / Charlie Byrd,232.6722,"Sao Paulo, Brazil",Tango,,116.181,latin jazz,Tanguero,0
0.275197862,Lili Ivanova,253.70077,Not available,Tango,,124.025,pop folk,Pak shte te obicham,0
0.409244639,Quadro Nuevo,272.92689,Not available,Tango Bitter Sweet,0.43483809,105.069,tango,Swing Vagabond,2006
0.267124867,Andre Verchuren,156.26404,Neuilly-sous-Clermont (Oise),Tango Pour Madameon,,180.588,chanson,Tra-La-La Musette,0
0.267124867,Andre Verchuren,153.25995,Neuilly-sous-Clermont (Oise),Tango Pour Madameon,,197.704,chanson,Valse Des Montagnes,0
0,Tanika Turner,232.72444,California,Tanika Turner,,95.039,pop,Compatible,0
0,Naseebo Lal_ Arif Lohar,1037.68771,Not available,Taqdeer Dee Pencil,,147.347,italian disco,Mar gaye te sada naal,0
0.341288723,John Sebastian,284.00281,Leeds,Tar Beach,,71.952,folk rock,Freezin' From The Inside Out,2001
0.416019234,Tommy Torres,222.92853,Not available,Tarde O Temprano,0.676548906,158.007,reggaeton,Imparable,0
0.410841587,Chango Spasiuk,351.29424,Argentina,Tarefero de mis pagos,0.249065795,159.825,polka,ChamamA(c) crudo,0
0.341288723,John Sebastian,189.51791,Leeds,Tarzana Kid,0,103.666,folk rock,Sportin' Life,0
0.409484253,Zombina & The Skeletones,152.65914,Not available,Taste the Blood Of...,0.547324832,91.018,psychobilly,Can't Break a Dead Girl's Heart,2002
0,Ultra X,209.13587,Not available,Taste the X,,101.458,hard trance,Break Em,0
0.386289651,Sugar Minott,284.73424,"Kingston, Jamaica",Taxi 3 Trio,,161.353,roots reggae,Devil Pickney,0
0.311617485,Koffi Olomide,293.27628,Not available,Tcha Tcho,,89.92,zouk,Elle Et Moi,0
0.304246374,GAPteborgs Symfoniker / Neeme JA$?rvi,22050,Not available,"Tchaikovsky: Overture ""1812",0,1,Russian Easter Festival_ Overture_ Op.36,94496,0
0.300765786,Neeme Jarvi,65.20118,Not available,TCHAIKOVSKY: Suite No. 4 / The Seasons,,91.485,easy listening,"Suite No. 4 in G major_ Op. 61_ ""Mozartiana"": IV. Variation 5 ",0
0.359662997,Rokia TraorA(c),273.08363,Not available,TchamantchA(c),0.66352541,109.804,afrobeat,Koronoko,2008
0.386237683,Jay PA(c)rez,196.12689,Not available,Te Llevo En Mi,0,94.815,tejano,Si Tu Regresas,0
0.516963731,George Lopez,261.51138,"ORANGE, California",Team Leader,,83.883,california,Kids In the Store,2003
0.516963731,George Lopez,297.22077,"ORANGE, California",Team Leader,,75.114,california,Dogs,2003
0.080166939,Wilks,261.51138,Not available,Tears,,88.973,hip hop,Music is what we love,0
0.080166939,Wilks,264.48934,Not available,Tears,,90.007,hip hop,Still feel pain,0
0.080166939,Wilks,274.05016,Not available,Tears,,89.99,hip hop,People with honour,0
0.326810123,Derek Bell,268.32934,"Belfast, Northern Ireland",Tears Of Stone,0.334706549,89.158,celtic,Sake In The Jar,0
0.441945161,Parachute Band,199.28771,Not available,Technicolor,0.567591725,141.749,ccm,No Eye Has Seen,0
0.441945161,Parachute Band,272.14322,Not available,Technicolor,,143.864,ccm,Take Over,0
0.522047955,New Order,288.02567,NL,Technique [Collector's Edition],0.69621714,146.29,alternative dance,Guilty Partner,1989
0.417745326,Digital Mystikz,299.49342,Not available,Tectonic Plates 03,0.63802267,143.01,dubstep,Molten,2006
0.364006714,Pinch,315.84608,Illinois,Tectonic Plates Vol. 2,0.440826441,139.994,dubstep,Joyride,0
0.553661233,Richard Hawley And Death Ramps_ Arctic Monkeys,139.78077,"Sheffield, South Yorkshire, Engla",Teddy Picker,0.650676969,130.631,garage rock,Bad Woman,2007
0.42545458,Fast Eddie,97.30567,Not available,Teen Sensation,,181.743,hip house,Put On Your Rubbers,0
0.343605383,James Darren,153.25995,"Philadelphia, PA",Teen-Age Triangle,,129.275,brill building pop,Conscience (Album Version),0
0.437001919,Flamin' Groovies,199.96689,"San Francisco, CA",Teenage Head,0.661651391,235.405,power pop,Evil Hearted Ada,1971
0.437001919,Flamin' Groovies,195.39546,"San Francisco, CA",Teenage Head,0.600853803,172.502,power pop,Carol,1999
0.358681693,Mazz,183.562,Not available,Tejano All Stars: Masterpieces Vol 1,,104.055,tejano,Con La Tinta De Mi Sangre,0
0.383229026,Cornell Campbell,215.01342,Jamaica,Tell The People,,140.048,roots reggae,Give Your Love To Me,0
0.383229026,Cornell Campbell,184.99873,Jamaica,Tell The People,,141.257,roots reggae,Got To Tell The People,1997
0.132384138,The Tarriers,246.49098,Illinois,Tell The World About This,,101.131,folk-pop,Dark As A Dungeon (LP Version),0
0.132384138,The Tarriers,118.5171,Illinois,Tell The World About This,,148.294,folk-pop,Red Apple Juice (LP Version),0
0.497050959,Iggy And The Stooges,220.78649,"Ann Arbor, MI",Telluric Chaos,,231.089,experimental rock,1969,1969
0.488944201,Temple Of The Dog,243.9571,Not available,Temple Of The Dog,0.849019886,137.937,grunge,Hunger Strike,1991
0,Chris Vickery,191.7122,CANADA - Ontario,Temporary Measures,0.340922756,141.868,jazz funk,Jokers and Thieves,0
0.402203102,Sue Foley,224.65261,"Ottawa, Ontario, Canada",Ten Days In November,0.334706549,105.21,roots rock,She Don't Belong To You,1998
0.422507451,Tracy Byrd,227.57832,"Vidor, TX",Ten Rounds,0.66457865,96.068,honky tonk,Just Let Me Be In Love,2007
0.431882756,Mindy McCready,200.38485,"Fort Meyers, FL",Ten Thousand Angels,0.511424326,153.849,female vocalist,Breakin' It,1996
0.396356237,Chase & Status,337.68444,Not available,Ten Tonne EP,0.392008772,174.993,breakbeat,Ten Tonne,2005
0.396356237,Chase & Status,398.54975,Not available,Ten Tonne EP,0.529730607,87.527,breakbeat,Trapdoor,2005
0.467885511,Broadcast,237.00853,"Birmingham, England",Tender Buttons,0.612844603,85.744,dream pop,Michael A Grammar,2005
0.564005986,Neil Diamond,267.57179,"Brooklyn, NY",Tennessee Moon,0.215080319,91.302,soft rock,Reminisce For A While (Sung With Raul Malo),1996
0.458730806,Fito Paez,284.26404,Not available,Tercer Mundo,0.450762242,97.865,rock 'n roll,Tercer Mundo,1990
0.298743065,Julio Iglesias Jr.,244.50567,"Madrid, Spain",Tercera Dimension,,100.518,j pop,Me quedo sin ti,0
0.306676094,Faiz Ali Faiz,878.75873,Not available,Teri Bandi Haan,,89.3,qawwali,Meeran Sad Laeen Je Toon,0
0.446170543,Becoming The Archetype,308.74077,"Atlanta, GA",Terminate Damnation,0.652436655,198.464,christian metal,Ex Nihilo,2005
0,Os Gaiteiros de Soutelo,152.94649,Not available,Terra de Montes,0,115.42,gaita,Estroupele-Troupele. MuiA+-eira,0
0.324334205,Sivuca & Camerata BrasAlica,220.39465,"Itabaiana, Parai?1/2, Brazil",Terra EsperanASSa,,152.282,brazilian jazz,A Doce CanASSAPSo de NA(c)lida,0
0.324334205,Sivuca & ClAPS Brasil,234.16118,"Itabaiana, Parai?1/2, Brazil",Terra EsperanASSa,,134.99,brazilian jazz,Visitando ZabelAa,0
0.063724987,Megadrums,276.03546,Not available,Terra Nova,,129.318,world beat,Orbit,0
0.437964733,Les Ogres De Barback,404.45342,Not available,Terrain vague,0.212045406,131.509,chanson,Flamme & co,2004
0.226516083,Scott Ainslie,175.04608,Vermont,Terraplane,0,180.381,blues,Chumpman Blues,0
0.226516083,Scott Ainslie,208.1171,Vermont,Terraplane,0.253834736,103.829,blues,Terraplane Blues,0
0.348434197,Alvin YoungbloodA Hart,159.39873,"Oakland, CA",Territory,0.375984302,195.223,blues-rock,Ouachita Run (Album Version),1998
0.395073819,Terror Squad featuring Big Pun,199.99302,"The Bronx, New York, NY",Terror Squad,0.375984302,180.017,hip hop,Watcha Gon Do?  (Explicit LP Version),0
0.386237683,Jay PA(c)rez,204.66893,Not available,Tesoros De ColecciA3n,,189.758,tejano,Ojitos Dormilones,0
0.386237683,Jay PA(c)rez,156.47302,Not available,Tesoros De ColecciA3n,,119.949,tejano,America the Beautiful,0
