8779,I Can't Stop Loving You,0.488289876,7063,261,2005,261.95546
8780,Thanks A Lot,0.413739836,7063,261,2005,155.97669
8781,Pick Me Up On Your Way Down,0.38293509,7063,261,2005,160.62649
8782,When I Fall In Love,0.0,7063,26,0,247.87546
8783,Java Sparrow,0.407233015,7064,195,1998,315.08853
8784,Need To Belong To Someone,0.304169503,7065,115,1972,236.69506
8785,Times Like These,0.265861049,7066,23,0,493.29587
8786,Degrees of Freedom,0.360370583,7067,167,2002,314.48771
8787,Baby Face,0.0,7068,345,0,126.69342
8788,President Johnson,0,7069,66,2000,385.33179
8789,Hey Little Girl (1949),0,7070,200,0,179.93098
8790,Vortex,0.323112121,7072,226,2000,92.86485
8791,Pickled Heads,0.266955186,7072,226,2000,305.50159
8792,Arrows Of The Gods,0.355285536,7072,226,2000,91.74159
8793,Ronde Lune,0.0,7073,446,2006,258.2722
8794,Point And Shoot (Demo),0,7074,104,2007,264.59383
8795,Dio Nisia,0,7075,208,0,247.66649
8796,Brighton by the Sea,0,7076,271,0,269.40036
8797,All Or Nothing  (Wonderful World Album Version),0,7077,38,0,287.65995
8798,Non-Stop Floater,0,7078,309,0,267.59791
8799,The Cube (Live),0,7079,3,2001,384.70485
8800,Back From The Garden (Live),0,7079,3,2001,320.02567
8801,Easy or Not (Album Version),0,7080,57,2003,175.22893
8802,O Hiroteros Ehthros Mou,0,7081,408,2009,200.38485
8803,To Pirame,0,7082,104,0,211.64363
8804,To Sinnefo,0,7084,208,0,233.92608
8805,Crawlspace,0,7085,1,2004,173.60934
8806,Snakebit,0.215080319,7086,114,0,212.37506
8807,Yo Quiero Saber,0.0,7087,398,0,230.86975
8808,Tengo Un Amor,0.782452966,7087,398,2007,260.28363
8809,Toca Me (Album Version),0,7088,213,0,241.97179
8810,Poison Lips,0,7089,191,2004,315.16689
8811,What You Want,0.413739836,7090,1,2006,264.48934
8812,Porque Nos Queremos,0.266955186,7091,125,1987,212.53179
8813,CanciA3n De TAteres,0,7092,230,0,114.80771
8814,La Calle Del Gato Que Pesca,0.0,7092,230,0,156.83873
8815,El Gato Confite,0.0,7092,230,0,164.54485
8816,La Mona Jacinta,0,7092,230,2000,150.09914
8817,Tu Robaste Mi Corazon,0.345802234,7093,19,0,232.80281
8818,El Chico Del Apartamento 512,0,7093,19,0,207.93424
8819,More Than Words,0.579728749,7094,22,1992,276.79302
8820,Dream On (LP Version),0.556541104,7095,155,0,316.99546
8821,Your Bad Heart,0,7096,142,0,187.92444
8822,Colonel Brown (1999 Digital Remaster),0.0,7097,218,0,173.26975
8823,Shy Boy (1999 Digital Remaster),0.215080319,7097,218,0,146.57261
8824,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",0.514753324,7098,103,1998,519.13098
8825,Vaya (Live At The Beacon Theatre),0.0,7099,5,0,413.07383
8826,Guarare (Live At The Beacon Theatre),0.0,7099,5,0,538.06975
8827,Nice Ride,0.270775999,7100,351,0,254.45832
8828,Best Friend,0.507531546,7101,2,1993,267.2322
8829,Where Do I Fit,0.63874564,7102,14,0,184.68526
8830,No Stopping Us [Eagles Ballroom Live Version],0.700152095,7103,166,0,369.94567
8831,A Man Can Only Stand Just So Much Pain (Bonus Track),0.369053604,7104,26,1970,152.842
8832,IV,0.512253654,7105,55,2002,147.64363
8833,Human Being,0.561692411,7107,80,1974,344.05832
8834,Baby U Acting Greezy (Ringtone_ Sonnerie),0,7108,78,0,28.96934
8835,Sailing,0,7109,89,0,207.43791
8836,Memphis,0.597126352,7110,104,1999,177.71057
8837,Hot Weiners (All The Way),0,7111,345,0,269.7922
8838,The Windsor Tap Recap,0,7111,345,0,149.9424
8839,Resolutions from The Long Day Closes,0,7112,115,0,129.59302
8840,Serenade,0,7113,196,0,141.92281
8841,Ain't She Sweet,0.74556417,7114,372,1964,130.95138
8842,Olivia,0,7115,28,1999,230.71302
8843,Boys,0.563246899,7117,2,2001,225.48853
8844,Touch The Sky,0,7118,1,2010,236.72118
8845,If You'd Only Talk To Me (Bonus Track),0,7119,203,0,205.42649
8846,24 Hours from Tulsa (Bonus Track),0,7119,203,0,257.01832
8847,Crack,0.270775999,7120,1,1988,101.74649
8848,Miss Elaine,0,7120,1,1988,185.23383
8849,Titanium (2009 Digital Remaster),0.594362489,7121,382,0,201.09016
8850,Tour De France Atape 3 (2009 Digital Remaster),0.313562114,7121,382,0,236.2771
8851,Prends-Moi La Main,0.0,7122,421,2007,262.45179
8852,Pour toute la vie,0,7123,44,0,156.49914
8853,FauchA(c),0,7123,44,0,120.08444
8854,TLFM (Toutes Les Femmes En Moi),0.419125893,7124,71,2009,246.20363
8855,L'Amour Existe Encore,0.394394856,7124,71,2009,229.72036
8856,Virgen De La Nieve - 14-String Guitar Solo,0.323112121,7125,222,2002,336.09098
8857,Town Topic (Instrumental),0.557187768,7126,167,2008,115.17342
8858,Bad People,0,7126,167,2008,26.80118
8859,Joking,0,7127,267,1999,188.29016
8860,And Still I Wither,0.507983552,7128,232,1999,313.75628
8861,Sally Ann,0.232214554,7129,9,0,167.00036
8862,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),0.192856346,7130,157,0,277.18485
8863,The Munster Cloak,0.0,7130,157,0,184.2673
8864,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),0,7130,157,0,275.27791
8865,You Gotta Go,0.385271316,7131,93,2007,126.87628
8866,On The Other Hand (Remastered Album Version),0.215080319,7132,83,0,187.53261
8867,Idaho Red,0,7133,114,2005,135.78404
8868,Your Prophetic Throne Of Ivory,0.576300659,7135,3,1993,460.56444
8869,Drummer's Circle,0.0,7136,202,0,237.24363
8870,Karma Violins,0.0,7137,386,0,183.61424
8871,Running in Place,0.38742406,7138,17,0,325.14567
8872,Haunt Me (Album Version),0.281673078,7139,141,0,275.48689
8873,Transamazonia (Deep Dish No Doze Mix),0.265861049,7140,69,1995,600.37179
8874,Pacific Coast Remix,0,7141,29,0,260.362
8875,Ladies And Thugs,0,7141,29,0,227.57832
8876,Sublime Control,0,7142,251,0,383.58159
8877,Superconstellation,0,7142,251,0,164.362
8878,Sending A Message,0.239629098,7143,41,2003,233.7171
8879,The Spinward Marches,0,7144,122,2003,82.52036
8880,Baltech's Lament,0.556914019,7144,122,2003,252.62975
8881,Biloxi,0.0,7145,26,0,129.25342
8882,Battery Acid,0.229144104,7146,95,1988,257.95873
8883,Because He Loves Me,0,7147,83,0,288.67873
8884,Luna Latina,0,7148,5,0,330.23955
8885,Non Conformist Acclaimed,0,7149,61,0,371.06893
8886,Ascolta mio dio,0,7150,447,0,130.82077
8887,See you on Sunday,0,7150,447,0,163.99628
8888,Mr. Goose,0,7150,447,0,42.68363
8889,CentopA(c)ia,0,7151,307,0,110.78485
8890,Carre Cutia,0,7151,307,0,148.50567
8891,j Uh!,0.62658598,7152,430,2004,213.26322
8892,Isabel,0.619305881,7152,430,2004,262.89587
8893,Alli Mia Fora,0,7153,408,0,217.33832
8894,Ithaki,0,7153,408,0,177.44934
8895,Master Of The Universe,0.671756386,7154,14,2009,212.92363
8896,Loaded Like A Gun,0,7155,26,0,173.19138
8897,Sanity Fades,0,7155,26,0,235.20608
8898,Con el chacacha del tren (CancAon por Rumba),0.0,7156,65,0,202.94485
8899,Up Close and Personal,0,7157,218,0,130.61179
8900,Bodyfly (Dynamix original version),0,7158,448,0,451.02975
8901,How It Feels,0,7159,449,0,231.94077
8902,Like A Prayer (Tribute To Madonna),0.0,7160,284,0,194.66404
8903,El Terror,0,7161,5,0,281.59955
8904,The Legionnaire,0,7163,26,0,250.5922
8905,See The Big Man Cry,0.426646585,7164,83,0,138.55302
8906,SerA! cuando regreses,0,7165,437,0,178.23302
8907,Momento De Amor,0.0,7166,190,0,270.34077
8908,Piano E Viola,0,7166,190,0,195.68281
8909,Heft*,0.611702203,7167,132,0,318.9024
8910,Mikawa Miya,0.563230376,7168,161,2006,268.90404
8911,Common Tear,0.562795595,7168,161,2006,214.49098
8912,Bside,0,7169,126,2009,239.90812
8913,Tema Da DesilusAPSo (Garota De Ipanema),0.456858867,7170,53,1967,87.58812
8914,Denise,0.215080319,7172,113,0,473.49506
8915,East to West,0.26199009,7173,251,0,290.95138
8916,Love Goes Down (Part Deux),0,7174,143,0,217.88689
8917,King Bong,0.0,7175,107,0,329.63873
8918,Essa Marie,0.0,7176,190,0,121.10322
8919,Gud Har Ein Plan Med Ditt Liv,0.0,7177,230,0,208.32608
8920,Du Er Venta I Himlen,0.0,7177,230,0,156.13342
8921,Vida De Mi Vida,0.0,7178,32,0,207.04608
8922,Fried Neckbones And Home Fries,0.415049772,7179,17,0,637.43955
8923,Trouble (Studio),0.215080319,7180,62,0,233.50812
8924,Don't Mess With Me (2006 Digital Remaster),0.301681757,7180,17,1978,204.14649
8925,Here we are,0.0,7181,14,0,184.5024
8926,Motherless Children (Remastered Version) (Take 2),0.0,7182,85,0,180.03546
8927,Shine On Harvest Moon (Previously Unreleased),0.249065795,7182,85,0,166.47791
8928,Ballad Of The Boll Weevil (Remastered Version) (Take 10),0.249065795,7182,85,0,151.7971
8929,Classic Material,0.0,7183,1,0,188.05506
8930,Let Me,0.0,7183,1,0,270.78485
8931,Turkey And Dressin,0.265861049,7183,1,0,187.45424
8932,Traveller,0,7185,218,1998,350.4322
8933,Is It Wrong,0,7186,64,0,160.20853
8934,Man No Sober (LP Version),0.591291373,7187,31,1982,266.05669
8935,Big World,0.0,7188,450,0,217.65179
8936,Captain Fury,0,7189,164,0,56.29342
8937,I've Been Lonely (For So Long),0.636287224,7190,34,2000,198.81751
8938,Papa Legba (2005 Digital Remaster),0.304169503,7191,37,1986,355.73506
8939,Hum Drum,0.473346541,7192,1,2004,251.89832
8940,Zhan Zai Di Yi Pai,0.0,7193,10,0,178.54649
8941,Trumpet Blues And Cantabile,0,7195,56,2001,154.06975
8942,Truth And Lies,0.594854168,7196,37,2006,243.9571
8943,Lion Paw,0,7197,104,2005,217.25995
8944,Borrow Mine,0.473346541,7198,38,2004,280.39791
8945,Make it up,0.0,7199,33,2005,264.14975
8946,Maldito Amor Featuring Tito El Bambino (Version Urbana),0,7200,398,0,220.49914
8947,Vida,0.0,7200,398,0,264.46322
8948,Aunque Tu Mami No Quiera,0,7201,20,0,239.46404
8949,El Chisme De La Cuchara,0,7202,65,0,184.21506
8950,Fire Alarm,0.367273416,7203,8,0,262.50404
8951,You Lasses and Lads,0,7204,140,0,201.50812
8952,Rytmikone,0,7205,399,0,194.45506
8953,Lobotomy,0,7206,350,0,243.25179
8954,Turbocharger,0.237526778,7206,350,0,235.4673
8955,Hypergasm,0.235252268,7206,350,0,235.07546
8956,One Person At A Time,0.636381565,7207,17,2006,182.80444
8957,Turn It Into Something Special (Svengali's remix fA1/4r Elisa),0,7208,23,0,265.84771
8958,Just In Case,0.650014515,7209,126,2008,166.42567
8959,Turn This Thing Around,0,7210,161,0,213.05424
8960,Turn Up The Bass,0,7211,79,0,271.3073
8961,Til The Storm Passes By,0.0,7212,83,0,175.15057
8962,Neglected,0,7213,9,0,225.09669
8963,To Leave The Building In Order To See What's Inside,0,7213,9,0,227.05587
8964,Restcure,0.0,7213,9,0,204.90404
8965,Bluesanova,0,7214,78,0,196.96281
8966,Tule lA$?hemmA$?s Beibi,0.548412286,7215,68,1993,240.45669
8967,Style,0.375984302,7216,93,0,182.15138
8968,Shoot The Dog,0,7218,73,2004,308.76689
8969,Bar Talk,0.0,7219,5,0,253.51791
8970,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),0,7220,222,1988,519.8624
8971,Attic Room,0.639248489,7221,167,2003,188.94322
8972,I Won't Lie,0,7222,31,0,204.12036
8973,Are You Putting Me On The Shelf,0,7223,27,1995,136.04526
8974,La Blonde de PA(c)kin,0.423306777,7224,7,0,167.73179
8975,The Law Gonna Step On You (1931),0.252445819,7225,52,0,162.24608
8976,valid,0,7226,346,0,303.72526
8977,Sangha the Outcast,0.0,7227,113,0,167.33995
8978,Kumal & Sangha,0.233601929,7227,113,0,110.15791
8979,Love Ain't A Play Thing,0.334706549,7228,150,1968,298.91873
8980,Sugar Bush,0.0,7229,97,1997,201.42975
8981,Happy Safari,0,7229,97,1997,169.89995
8982,Cha Cha Brasilia,0.0,7230,97,0,154.06975
8983,Un Gran Vacio,0,7231,19,0,174.602
8984,Winter (Four Seasons),0.509039915,7232,122,0,233.76934
8985,All Of You,0.358976526,7233,313,2009,329.37751
8986,Two Heads One Pillow,0.253834736,7233,313,2009,384.15628
8987,Scrimmage,0.319565987,7233,313,2009,393.63873
8988,Grial II,0,7234,133,2001,293.38077
8989,Ready For The Love,0.0,7235,33,0,211.33016
8990,Things i say,0,7236,1,0,220.36853
8991,Split Part One,0.493466819,7237,17,0,601.3122
8992,Still a Fool,0.558022089,7237,17,1968,1023.86893
8993,Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),0.0,7238,17,0,201.482
8994,Disconnected,0,7239,14,0,237.60934
8995,China Doll,0,7240,196,2002,170.81424
8996,1. Allegro,0,7241,278,0,341.05424
8997,Mon coeur s'ouvre A  ta voix,0,7242,219,0,391.70567
8998,It's Too Late,0,7243,180,1966,157.46567
8999,Itchycoo Park,0,7243,180,1967,172.72118
9000,Perfect Peace,0,7244,38,2001,202.70975
9001,San Geng Ye Ban,0,7245,10,0,248.97261
9002,The Man From U.N.C.L.E.,0.0,7247,95,0,159.21587
9003,What's He Doin' In My World,0,7248,63,1967,128.96608
9004,Push It,0.806119769,7249,91,1988,207.62077
9005,Drop the Bass,0.0,7250,257,0,233.53424
9006,Only Just Begun,0.0,7251,33,0,209.29261
9007,Lust for life (recorded during the us tour in 1986),0,7252,18,0,294.3473
9008,Down at the Mardi Gras,0.313562114,7253,62,0,205.71383
9009,What Would You Do?,0,7254,1,2001,174.91546
9010,Interplanetary Party,0.648425566,7255,17,0,246.72608
9011,Give U My Heart,0.319565987,7256,2,2003,240.61342
9012,We Are The Reason - Medium key performance track w/o background vocals,0,7257,119,0,279.40526
9013,Los!,0.0,7258,13,0,291.21261
9014,Petite Fleur (Instrumental) (1996 Digital Remaster),0,7259,170,0,168.54159
9015,Witchcraft (1997 Digital Remaster),0.425304242,7260,451,0,261.32853
9016,So Danco Samba (Jazz 'N' Samba) (1997 Digital Remaster),0.621765583,7260,160,0,133.45914
9017,I Can't Believe That You're In Love With Me (Digitally Remastered 95),0.0,7261,97,0,140.56444
9018,Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster),0,7262,97,0,292.80608
9019,Love Is Just Around The Corner (1996 Digital Remaster),0.585979766,7263,195,0,166.39955
9020,Flying Fiddles (1996 Digital Remaster),0.451934553,7263,97,0,114.65098
9021,Lonesome Road (1995 Digital Remaster),0.654800662,7264,290,0,150.33424
9022,The Wild Ones (1996 Digital Remaster),0.408110884,7265,53,0,147.30404
9023,Deep Night/Softly As In A Morning Sunrise (Medley),0.525497119,7266,170,0,340.11383
9024,Lust (1995 Digital Remaster),0.550326336,7267,290,0,178.65098
9025,Allein,0.0,7268,70,0,266.762
9026,Einmal reich,0.0,7268,70,0,249.57342
9027,Fair Diana,0,7269,97,0,160.31302
9028,Impromptu,0,7269,97,0,177.26649
9029,Daydreaming [Jakwob Remix],0.573019828,7269,79,2009,277.2371
9030,KanoAa,0.0,7270,5,0,236.35546
9031,Umbrella,0.927112122,7271,12,2008,227.70893
9032,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),0,7272,145,0,60.13342
9033,Doble Bombo,0.239936824,7273,65,2006,171.80689
9034,Setanta matins,0.313562114,7274,284,0,269.58322
9035,El Corcovado (The Wood-Quail),0.192264382,7275,40,0,234.52689
9036,St Patrick's An Dro,0,7276,125,2003,213.89016
9037,Chlore,0.0,7277,61,1994,231.00036
9038,La MamA! De Jimmy,0,7278,42,1999,218.5922
9039,Rompan Todo,0.372530039,7279,310,2006,88.58077
9040,2 Minutos,0,7279,310,2006,83.12118
9041,Te Vas Angel Mio,0,7280,19,0,212.63628
9042,Monde De Fou,0.249065795,7281,236,2005,187.24526
9043,Que Ves Por Tu Ventana,0,7282,450,0,218.22649
9044,Ven a Mi,0,7282,450,0,252.13342
9045,I'm Gone This Time,0,7283,26,0,142.75873
9046,How Does It Feel,0,7284,168,2004,224.93995
9047,Motel Room In My Bed (LP Version),0.0,7285,132,0,160.07791
9048,Declaration of Independence,0,7286,182,0,72.17587
9049,Cuttin' the Tree,0.323112121,7287,34,1999,246.69995
9050,Spaz's House Destruction Party,0.594362489,7288,16,2001,184.05832
9051,The Prayer - Feat. T.O. & Timberly K. Simmons,0.270775999,7289,1,0,230.37342
9052,Dayz Of Our Livez,0,7289,1,0,228.51873
9053,Everyday Struggle (Bonus),0.0,7289,1,0,168.12363
9054,Medicate Myself,0.466304831,7290,14,2001,292.8322
9055,Hard Pure,0,7291,164,0,228.0224
9056,Death Adventure,0,7291,164,0,122.40934
9057,Widescreen,0.544750913,7293,107,0,288.39138
9058,Caravane (Live 2006),0.0,7294,7,2007,234.39628
9059,Une petite pause,0.0,7295,149,2010,243.1473
9060,Assis par terre,0,7295,149,2010,333.76608
9061,Penny In My Pocket,0,7296,44,0,154.3571
9062,Please Listen To My Demo,0,7297,1,1989,181.39383
9063,Como La Flor (2005 Re-mastering) (Live),0.0,7298,19,0,329.58649
9064,Techno Cumbia,0.533370878,7298,19,0,225.17506
9065,Las Cadenas(Live) (2005 re-mastering) (Live),0,7298,19,0,99.57832
9066,Don't Get Around Much Anymore,0.585579082,7299,100,1991,154.61832
9067,Big Time Charlie,0,7300,16,2007,182.25587
9068,It's Alright Bruv,0.323112121,7300,16,2007,241.50159
9069,Fearless [Interlude] (Explicit Album Version),0.249065795,7301,29,0,34.42893
9070,Falling Down [Live Acoustic],0.539539783,7302,145,0,312.05832
9071,Golden Touch (LP Version),0.0,7303,28,1988,242.6771
9072,Subcode,0.375984302,7304,171,0,463.35955
9073,Highland,0,7305,108,1990,201.9522
9074,Transmission - [The Factory_ Manchester Live 11 April 1980],0.365143804,7306,349,0,229.69424
9075,Dying to Know (Album Version),0.288237944,7307,175,0,185.5473
9076,Heavy Heart (Album Version),0,7308,196,0,303.20281
9077,Si Xin De Li You,0,7309,10,0,248.0322
9078,Yi Xing,0,7309,292,0,257.4624
9079,Locust Reign (Live in California),0.547003914,7310,162,2003,99.99628
9080,De pie,0,7311,239,0,223.39873
9081,Blues 666,0,7311,239,0,238.36689
9082,Would?,0.503184514,7312,103,1992,223.26812
9083,Heartburn,0.684472942,7312,334,2003,183.43138
9084,If I Was Your Woman,0.623448449,7312,334,2005,244.45342
9085,Raining Revolution (Live) (Unplugged),0.239629098,7312,1,1993,273.84118
9086,Ooh Baby (feat. Lil Bandit & Royal T),0.0,7313,29,0,215.97995
9087,I Still Want Your Love (Extended Mix),0,7314,161,0,492.45995
9088,Get Moose and Squirrel,0.0,7315,57,1995,155.8722
9089,Now And Forever,0.407974652,7316,359,2006,165.82485
9090,informa,0.0,7317,28,0,232.95955
9091,Give It,0,7318,258,1992,257.54077
9092,Geh,0,7319,97,0,222.04036
9093,Ever Be,0,7320,105,2007,288.49587
9094,Track 04,0,7320,222,0,225.98485
9095,The Greed Of Our Stare,0,7321,163,0,307.87873
9096,Hatesex (Reborn),0,7321,163,0,376.08444
9097,Heaven is Where The Heart Is,0,7322,113,0,207.12444
9098,Put Your Hand In The Hand,0.0,7322,113,0,252.36853
9099,Nach Ke VEkha Bhabhiyie,0,7323,159,0,256.57424
9100,Searching For Home,0.473346541,7324,14,2003,198.81751
9101,Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals),0.0,7325,26,0,171.25832
9102,Ma Zui,0,7326,10,0,247.58812
9103,Si Lu,0,7326,10,0,225.77587
9104,Climate Control,0.396700138,7327,273,2002,323.36934
9105,Letter from Home,0.693001428,7328,153,0,166.26893
9106,Up Among The Heather,0.723839028,7329,157,0,132.25751
9107,The Universe is in the Oven,0.476248227,7330,42,0,233.40363
9108,Sparkle,0,7331,91,1997,227.65669
9109,OrmhA$?xan,0.619267702,7332,132,2007,278.93506
9110,I'm Just Wonderin' Part 2,0,7333,270,0,147.69587
9111,Better Love Next Time Part 2,0,7333,270,0,149.73342
9112,Flame On,0,7334,1,2001,190.82404
9113,Xue Hua Chao,0,7335,292,2008,238.21016
9114,Why U Mad At Me (Explicit Screwed Version),0,7336,29,2004,258.92526
9115,Finish the Job,0.0,7337,182,0,225.90649
9116,Spark,0.60211999,7338,247,2002,220.96934
9117,Train Buffer,0,7339,242,2002,243.56526
9118,Crazy Groove,0.374179829,7340,271,0,267.38893
9119,Locomotive (Complicity),0.701040475,7341,132,1991,524.87791
9120,I'll Show You Love,0.419125893,7342,1,1994,283.89832
9121,Grustnaja,0.239629098,7343,128,0,222.64118
9122,Dj,0.460963161,7343,128,2010,239.0722
9123,On My Feet Again,0,7343,369,0,239.59465
9124,Laser Show (LP Version),0.519448582,7344,93,1999,144.71791
9125,Slipping Away,0,7345,164,0,192.44363
9126,Curse Of Sound (Dub Mix),0.340922756,7346,267,2006,263.41832
9127,Juana Democracia / Calipso Del Tlc,0,7347,82,0,286.77179
9128,L4-L5,0.0,7348,22,0,277.7073
9129,Africa,0.349166902,7349,65,1998,173.97506
9130,Disco Jonki,0.368413733,7349,65,1998,168.69832
9131,Como Caramelo De LimA3n,0,7350,310,1994,129.48853
9132,Valentin Alsina,0,7350,310,0,91.34975
9133,14 Botellas,0,7350,310,1994,52.32281
9134,English Dream (2002 Digital Remaster),0.262479842,7351,209,0,299.80689
9135,Hear My Train A Comin',0.693961617,7352,17,1989,449.74975
9136,Lullaby For The Summer,0.645341857,7352,17,2010,228.91057
9137,Valokeilojen vampyyri,0,7353,23,0,210.49424
9138,This Is Not A Love Song,0.87361876,7354,37,1983,251.50649
9139,From Afar (Album Version),0.685351118,7355,132,1998,324.23138
9140,Runaround (Live Version),0.635039944,7356,132,0,321.72363
9141,Nudez,0.0,7357,401,0,298.84036
9142,Eight More Miles To Louisville,0.0,7358,95,0,178.57261
9143,Spooks In Space,0.43483809,7358,97,1966,122.64444
9144,Vargbrodern Talar,0.594359366,7359,133,2007,92.76036
9145,Ur SjA$?lslig DAPd,0.653783204,7359,133,2007,264.6722
9146,Body,0,7360,1,0,347.61098
9147,Manuel SantillA!n_ El LeA3n (VersiA3n Reggae),0.270775999,7361,81,1993,239.67302
9148,Matador,0.629493248,7362,81,1993,273.78893
9149,Valkyria,0.377531645,7363,133,0,242.78159
9150,Misty Valley,0,7364,170,2001,155.37587
9151,Love Island (LP Version),0.427446572,7365,113,0,397.66159
9152,Vena Cava 8,0,7366,266,1993,191.42485
9153,This Melody (Live),0,7367,7,0,272.63955
9154,T'as 16 ans demain,0,7368,44,0,122.69669
9155,C'est pour vous que je chante,0,7368,44,0,177.50159
9156,All My Life (LP Version),0.0,7369,196,1990,301.08689
9157,Cooler Than You,0.405652196,7370,9,1998,124.15955
9158,Naked,0,7371,2,1998,239.0722
9159,Denk,0.521659258,7372,1,2004,237.19138
9160,La Traviata - highlights (1990 Digital Remaster): Ah_ non piA1 (Alfredo/Violetta),0,7373,219,0,112.14322
9161,Un ballo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave brivido (Riccardo/Amelia),0,7374,219,0,233.40363
9162,Dal labbro il canto,0,7375,219,0,255.21587
9163,Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla...,0,7375,219,0,642.92526
9164,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),0,7376,219,0,370.99057
9165,Don Carlo (2000 Digital Remaster): Tu che le vanitA  (Elisabetta),0,7377,373,0,168.56771
9166,Beaux parleurs,0,7378,135,0,175.17669
9167,Electron libre,0,7378,135,0,182.59546
9168,Kleine Killer,0,7379,61,0,229.40689
9169,KAPnig und KAPnigin,0,7379,61,0,247.53587
9170,Lost (Actress Remix),0,7380,126,2008,366.23628
9171,You've Lost That Lovin' Feelin',0.427446572,7381,234,1992,204.35546
9172,It All Depends On You,0,7381,94,1995,142.73261
9173,Shine On Your Shoes,0,7381,94,1995,136.93342
9174,Out Of The Danger Zone (Degarmo And Key Album Version),0,7382,38,0,173.19138
9175,Love Is What We Make It,0,7383,26,1999,258.89914
9176,Everywhere (Dream Album Version),0.0,7384,38,0,228.72771
9177,Guillaume Tell_ Acte II (1988 Digital Remaster): Ils s'A(c)loignent enfin....Sombre forAat,0,7385,373,0,498.80771
9178,On My Own (LP Version),0.239629098,7386,181,0,257.48853
9179,Melodia Simple,0.419125893,7388,74,2003,243.98322
9180,Poezie De Strada / Street Poetry,0.0,7389,1,0,279.77098
9181,Lusco,0.266955186,7390,11,0,115.17342
9182,Dress Me Up,0,7391,38,1996,327.49669
9183,Private Dancer,0.430962673,7392,91,2008,212.24444
9184,Chasing Windmills,0.270454979,7392,91,2008,206.99383
9185,Helium,0,7393,282,2004,240.09098
9186,Ni De Ti Wen,0,7394,292,0,271.41179
9187,Keysage,0.0,7395,215,0,229.22404
9188,Stand Up and Praise Him,0,7396,38,0,299.36281
9189,We Can Do It,0.43965466,7397,31,1991,237.45261
9190,Zodiac,0.405115722,7398,185,0,58.40934
9191,Warrior's Quest,0.660344383,7399,344,1999,291.02975
9192,SeA+-ora (bonus track),0.537503904,7400,43,1998,204.53832
9193,I singe dir es Lied,0,7401,241,0,206.21016
9194,But Not For Me,0.0,7402,452,0,234.44853
9195,Fantasia 6: Mudarra,0,7403,278,0,91.61098
9196,Rakkauden veteraani,0,7404,74,2009,224.7571
9197,Verano traidor,0.728706465,7405,40,1993,411.97669
9198,Bye Bye,0,7405,40,1992,344.86812
9199,A volta da mulher morena,0.0,7406,60,0,157.30893
9200,Plaza de Mayo,0.0,7407,445,0,159.242
9201,Midnight Wind,0.0,7408,24,0,171.4673
9202,In The Valley Of The Moon,0,7408,24,0,165.61587
9203,Mine All Mine,0,7408,24,2005,178.1024
9204,Wild Card,0,7408,114,2004,140.79955
9205,Dos Arbolitos (Ranchera),0,7409,61,0,147.82649
9206,Le Chant Du Tropeau (La CanciA3n Del RebaA+-o) Vals TirolA(c)s,0,7410,7,0,137.32526
9207,El Chorro,0.445454526,7411,40,1997,153.57342
9208,No SA(c)  Lo Que Hacer,0.0,7412,40,0,199.8624
9209,Pastas Y Vino,0.334706549,7412,40,1989,172.09424
9210,El Jorobadito,0,7412,40,1989,223.97342
9211,El Vino Triste,0.334706549,7413,40,1991,210.02404
9212,Variations Sur Un Theme De Haydn Op51,0,7414,219,0,1143.03955
9213,Baile Da Pesada,0.215080319,7415,453,0,188.89098
9214,Tumba Randy,0,7416,76,2004,459.28444
9215,Tara De dinicolo De Negura,0,7417,120,0,353.95873
9216,Moon Boom,0.0,7418,69,0,213.7073
9217,Robot Kid,0.0,7418,69,0,132.93669
9218,Beautiful Maria of My Soul,0,7420,125,0,277.7073
9219,Rakkahin -Be My Love-,0,7420,125,0,155.11465
9220,Empress So Divine,0.537503904,7421,31,2002,224.28689
9221,Breath Of Fresh Air,0.565451012,7421,31,2002,225.77587
9222,Liberty,0.503752061,7422,344,0,327.6273
9223,No Loafting,0.0,7423,31,1994,199.75791
9224,MelangtA$?ras intAY=g i Kallsta,0.0,7424,323,0,191.42485
9225,Olha Pro Ceu,0,7425,60,0,202.47465
9226,Righteous Disgrace,0.0,7426,38,0,185.44281
9227,About Last Night (LP Version),0.48456253,7427,168,1999,241.03138
9228,Girls Against Boys (LP Version),0.473346541,7427,168,1999,256.83546
9229,Vem Pr'a Roda,0.419674279,7428,5,2000,267.67628
9230,Weekend,0.697651732,7429,180,0,246.36036
9231,Bark At The Moon (Album Version),0,7430,141,0,239.20281
